baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G43600	11954.1084557137	-0.0444679594778507	0.167804233417305	-0.264999032338268	0.791010207258025	0.973757709451547
AT3G43610	4842.31081451607	0.0352855468036318	0.157285056706764	0.224341380817993	0.822491679435528	0.977511606215931
AT3G43645	25.3089768904029	0.762090482023271	3.73280075804092	0.204160503445471	0.838228074949873	0.978934889128059
AT3G43660	6.94108812362687	0.120749284434646	0.90914968603829	0.132815625731361	0.894339196297179	NA
AT3G43670	9306.01206961773	0.221033585243262	0.222069735629843	0.995334121582836	0.319573787610662	0.834421612964931
AT3G43700	1373.42357072019	0.15821804088663	0.16873810285896	0.937654496559541	0.348421995445294	0.84763564108284
AT3G43720	5023.63920495191	0.212935644629275	0.25469062459653	0.836056077708391	0.403123356148066	0.873618321657319
AT3G43740	4378.96135112554	0.0754627016139368	0.16002840525525	0.471558168023806	0.6372421913901	0.943705559220854
AT3G43790	1749.45393670179	-0.135092333682966	0.249655682830914	-0.541114594913753	0.588428599085388	0.933969996620267
AT3G43800	10257.6500841599	0.493534778618707	0.161425324941574	3.05735657522966	0.00223298473208175	0.107677927616836
AT3G43810	15310.7439156913	0.00671464663701032	0.302092628263629	0.022227111848458	0.982266790802647	0.998545210924878
AT3G43833	21.8023456244258	1.6031314844667	3.73635549681499	0.429062889179917	NA	NA
AT3G43837	7.22905989772731	-0.985159107958661	1.79436800903789	-0.549028461829792	0.582985917629342	0.932654230696381
AT3G43840	64.6855334418668	-0.390414885457405	0.276736834944182	-1.41078033770297	0.158309393861907	0.696531894157565
AT3G43850	80.9454177307637	-1.26853609600203	0.739884541739993	-1.71450547273065	0.0864359328365395	0.578911589506736
AT3G43890	150.378105346104	0.527736178123405	0.382480304393466	1.37977347346103	0.167656402477377	0.711054374838533
AT3G43920	2237.39158830901	0.166885569474359	0.256914619071508	0.649575995626427	0.515966142734593	0.914338213011207
AT3G43930	251.879257898584	-0.000201266352393024	0.302439518603624	-0.000665476368043035	0.99946902671955	0.999863082127514
AT3G43960	1521.49451482291	0.0972276805591614	0.340837714837095	0.285260921332112	0.775444249787754	0.972520568945211
AT3G43970	71.5647533118652	-0.279764032445775	0.285671443419578	-0.97932096081047	0.327421416813623	0.838880859905539
AT3G43980	2073.94925548735	0.12819538112051	0.163827393110157	0.782502722449542	0.433919186025286	0.884077178773948
AT3G44006	93.2915394773951	-0.152802012054556	0.446601279276996	-0.342144143209639	0.732242418388924	0.965498825857831
AT3G44010	12593.3990042751	0.195203640650354	0.156761711460258	1.24522524557817	0.213048965209828	0.759511114404661
AT3G44020	828.543213388177	-0.104011587946916	0.419256352788577	-0.248085896027835	0.804067947911089	0.975512482428381
AT3G44050	1241.75185388562	-0.299396109347042	0.26705125179909	-1.12111853934422	0.262237408179233	0.797875221693253
AT3G44060	118.029258542889	-0.37241153828199	0.244894403450838	-1.52070252743342	0.128334504181439	0.658114953196399
AT3G44070	33.4347178012461	-2.20667810252652	2.34275488926083	-0.941915909616461	0.346235694053745	0.847552228863082
AT3G44100	6300.28931224866	0.201112462221872	0.142457655394521	1.41173502866457	0.15802799523968	0.696531894157565
AT3G44110	51064.2757455665	0.361682443482729	0.16403242218916	2.20494484356051	0.0274579652136864	0.371266895908231
AT3G44120	42.7760858080719	-0.503726650746645	0.613830203461073	-0.820628649268788	0.411857823752668	0.876735410172779
AT3G44150	1570.14198269958	0.209487659131645	0.115008251640501	1.8215011196455	0.068530716637599	0.533221611672833
AT3G44160	2330.60364724156	0.0679860086077701	0.15341897057536	0.443139517575991	0.657664823212902	0.948079688140028
AT3G44180	782.384978805575	-0.158735512185857	0.257077181887491	-0.617462471855347	0.536929727134519	0.91908853172554
AT3G44190	37749.0862618652	-0.0599210012764374	0.346845951717558	-0.172759696285087	0.862840318319802	0.984505822734592
AT3G44200	5963.70095914131	-0.0390359127823747	0.188598634309488	-0.206978766974088	0.83602644093605	0.978928144662572
AT3G44210	5.78059459319598	-0.936101761468976	1.0334746509897	-0.905781056722118	0.365051749515361	NA
AT3G44220	165.584324895496	0.297722452851287	0.399343461714371	0.745529804277182	0.455951500477856	0.892276579518924
AT3G44250	4280.80772164003	-0.7508301608117	0.519765347013746	-1.44455601960675	0.148582633837876	0.684313529569982
AT3G44260	85692.5767276564	-0.160737755910418	0.20609548698092	-0.779918853464749	0.435438640349978	0.884242309731651
AT3G44265	173.588493263306	-0.96881875729867	1.57084456328825	-0.616750237382265	NA	NA
AT3G44280	1870.65165522636	0.345905091476245	0.165389848478486	2.09145298008566	0.0364874771869025	0.417896448507578
AT3G06755	204.542489049497	0.835050606432819	0.250556157915512	3.3327881995796	0.000859803691647487	0.0634321084513064
AT3G44290	132.872212302378	-0.814496260472286	0.31361207410542	-2.59714573425031	0.00940020317359777	0.232494233930966
AT3G44300	3562.87789846215	-0.834841509875304	0.68244299126299	-1.22331318595605	0.221211428708101	0.766112289862178
AT3G44310	126300.482163927	0.546954084767418	0.426362627787035	1.2828377749858	0.199548916773769	0.744020122915255
AT3G44320	13077.0531870191	-0.0994215684611272	0.152403552377204	-0.652357290301574	0.514170709756502	0.913824985377615
AT3G44326	888.536997912726	0.29894838172959	0.425894186080498	0.701931116930263	0.482722122236171	0.901794191947055
AT3G44330	11729.8455188358	-0.0871279845084141	0.161708205678734	-0.538797546746089	0.590026556573339	0.934529799819861
AT3G44340	17660.4831197718	0.167928030172336	0.128572373105136	1.30609730626204	0.191519468917526	0.736255403570358
AT3G06775	8.09996847077183	1.77950438538529	0.950560339931238	1.87205831195736	0.061198536611937	0.514419807159037
AT3G44350	3493.69190276944	0.395476405002198	0.581929686181143	0.679594828023766	0.496761045393342	0.90640078282776
AT3G44370	2339.64270756446	0.117139045992038	0.115567175926529	1.01360135395632	0.31077301136085	0.828223755082966
AT3G44380	412.356913784357	-0.138937524160767	0.189787008098382	-0.732070785839801	0.464125363919119	0.896240880975825
AT3G44400	4773.04589509789	0.639702638414839	0.242499762250153	2.63795161066981	0.0083408482783235	0.218998333724022
AT3G44405	29.5512455935602	-0.362541474407646	0.644621840376152	-0.562409542618187	0.573837018906021	0.931262101828761
AT3G44430	1960.42037360399	0.428507901791213	0.172928142568611	2.47795353275826	0.0132138352960463	0.272956267920014
AT3G44440	128.835928155972	-0.115726371151733	0.222626507493526	-0.519822964725338	0.603186971708472	0.938094161669485
AT3G06835	31.4564811044638	-1.05238432115959	0.53715256203777	-1.95919073189787	0.0500904541267298	0.48074504853968
AT3G44450	938.463169685243	-0.185912198975693	0.368817609918507	-0.504076253345851	0.614207793400648	0.940048453590858
AT3G44460	306.661568672031	1.77217528829167	0.775721932572775	2.28454967415197	0.0223392467240518	0.340645055866495
AT3G44480	18241.1295957919	0.485704928976254	0.17578799998438	2.76301527419057	0.00572700863625993	0.178188221547284
AT3G44510	4607.29907887404	0.475202346899158	0.308796417297258	1.53888555786485	0.123832237535142	0.650392683411922
AT3G44530	3853.19818716703	0.0491909632672835	0.208222257630269	0.236242579573936	0.813244440703378	0.976692867350173
AT3G44540	3610.72773877389	0.481812740417788	0.331353508904457	1.45407465884635	0.145925608435486	0.681152702549729
AT3G06855	7.91101739652208	-1.29917873477092	1.44210275955797	-0.900891927541376	0.367645783692025	0.855486086373123
AT3G44550	4312.13186435956	0.821918984738779	0.536056195395494	1.53327019032469	0.125209296250398	0.652706726462519
AT3G44555	9.00710786430775	-0.55156520804392	1.00283027030238	-0.55000853522063	0.582313519387501	0.932611426752464
AT3G44570	6.97130739723147	-1.00218681115125	0.87198662952151	-1.14931442435211	0.250426352374994	NA
AT3G44580	18.3565014543804	-0.23927069946769	0.50921788893611	-0.469878817430372	0.638441598996228	0.943963831273234
AT3G44590	3355.65975127969	-0.026614914336216	0.326510325376567	-0.0815132394527517	0.93503379635558	0.993410767554877
AT3G44600	6466.15589628725	-0.0219829500756596	0.135395742028243	-0.162360719372357	0.87102180176137	0.984858340237375
AT3G44610	559.709659952112	0.274203832970848	0.189274686904683	1.44870842189761	0.147419027524451	0.682459840127726
AT3G44620	3413.07485800456	0.164259653746591	0.174883011850687	0.939254487947828	0.347600099546275	0.84763564108284
AT3G44630	17923.6217619084	0.361278408691793	0.277665876557407	1.30112642277489	0.193215184813391	0.737542179032521
AT3G44670	13866.5630414289	0.512656589065329	0.180133054611157	2.84598842878656	0.00442738036538506	0.156850453262848
AT3G44680	4783.04495842984	-0.0351330209171323	0.126600841559349	-0.277510168845619	0.781388398723861	0.973600762867423
AT3G44690	603.480903090064	0.155955500335643	0.210492224797261	0.740908603564117	0.458748858539777	0.893566361661289
AT3G44695	69.3907347838373	0.544716488014539	0.291462051582557	1.86891049814849	0.0616352674989238	0.516226245620178
AT3G44700	85.4931158516858	-0.242428764408425	0.426999994957319	-0.567748869488059	0.570205502967777	0.929310729469462
AT3G44703	138.875876924377	0.0753328566651909	0.695404819039282	0.10832950046171	0.913734322324652	0.990886668498499
AT3G44710	220.474067505286	-0.0723410779637328	0.470400968962164	-0.15378598841609	0.877778482030039	0.985397353355711
AT3G44713	628.683465180977	-0.317117622434189	0.297891861705924	-1.06453939566582	0.287084417608687	0.811797563697222
AT3G44716	164.250101638274	-0.279828019020058	0.238940498049584	-1.17112009602486	0.241550507189776	0.78209841455897
AT3G44720	12220.4312077102	0.353150106641174	0.436343613596939	0.80933946467104	0.418319911910159	0.878576567827067
AT3G44730	2094.62915308799	0.324527301589619	0.384624983828084	0.843749925861999	0.398809162379981	0.871868176580009
AT3G44735	716.353812989466	0.286457851676658	0.27358376380012	1.04705720726155	0.295073194263031	0.817743523992762
AT3G44740	660.22606796255	-0.216977099748121	0.150064329355503	-1.44589390883226	0.148206960653058	0.684096375125536
AT3G44750	9927.64044277521	-0.222195682745612	0.374230450738442	-0.593740253651645	0.552685855306708	0.92368594271594
AT3G44753	34.7442640501483	-0.789648512273777	0.431139618233859	-1.83153781020758	0.0670203095489122	0.53045204091143
AT3G44765	191.080518846372	0.858603256690854	0.542220495475107	1.58349465550638	0.113308763852498	0.638678497419415
AT3G44769	64.8046117076276	1.0929160850866	0.781310235297871	1.39882473787116	0.161865546118919	0.702117728790612
AT3G44770	412.536443831706	0.462749350421777	0.558357422941157	0.828769049015659	0.407235105233826	0.875656696940462
AT3G44790	29.1846274127249	0.290980075665969	0.534560880337394	0.544334773398146	0.586211122027716	0.933464338107867
AT3G44798	677.466547391063	-0.272394957075809	0.235226500765014	-1.15801134731807	0.246859405744488	0.785427638791798
AT3G44800	66.4342594128794	0.472746902129498	0.387234837020375	1.22082740738696	0.22215137436928	0.76691112359726
AT3G44805	6.94610615950449	-0.865878154807243	0.88505166635348	-0.978336279931279	0.327908031941983	NA
AT3G44810	12.2531870696449	-1.63559744941154	0.674444862713805	-2.42510179828531	0.0153040946982926	0.290191349065415
AT3G44820	1657.69336167188	0.0901729385565109	0.253524637395611	0.355677221286392	0.722082305738818	0.964449550430487
AT3G44830	744.62774235157	0.0293464349713562	0.719996000392447	0.0407591638777998	0.967487894791032	0.996107930806454
AT3G44840	60.2795134054029	-0.267673011791109	0.35641743440745	-0.751009871994954	0.452646714614513	0.890501718152459
AT3G44850	2276.36250761845	0.0832678336395131	0.339672011872273	0.245141874305571	0.806346580869109	0.975727366512565
AT3G44860	51828.141327518	-0.286240311835521	0.375367145120025	-0.762560910183003	0.445725304468502	0.887720515594104
AT3G44870	3609.85546781173	-0.572211581097138	0.534446276429457	-1.07066249000739	0.28432121448397	0.811158847225651
AT3G44880	10298.2669469303	0.125098739559975	0.223406703909206	0.559959649244977	0.575506960919146	0.931262101828761
AT3G44890	13206.8162749116	-0.241533107610908	0.264443336479117	-0.913364317765602	0.361050965599554	0.852495710838491
AT3G44900	490.952722351561	-0.0310777157732586	0.387775214202519	-0.0801436364033003	0.936123017510915	0.993446972589303
AT3G44910	15.6146866541292	-0.548320224545056	0.698619175408044	-0.784862832064118	0.432533996079879	0.884077178773948
AT3G44940	262.419308541767	0.163248837745927	0.27073510396549	0.602983637344406	0.546519574483877	0.922131102057164
AT3G44960	89.4532944331201	-0.0523079003439662	0.281420986124183	-0.185870645485139	0.852546202545439	0.98285276255862
AT3G44970	1607.60267981631	0.366982033577562	0.187609314767895	1.95609708415375	0.0504537185888858	0.481877739108708
AT3G44990	2620.877774317	0.948853449439404	0.688836532103211	1.37747260085392	0.168366180183528	0.711373002415402
AT3G45010	12317.8457921089	0.291590118430038	0.173432989073602	1.68128405090391	0.092707754298742	0.590583286224263
AT3G45020	388.803926594991	-0.201667960486092	0.17408940963844	-1.15841601683256	0.246694305983478	0.785410936310426
AT3G45030	10886.2917703613	-0.12997070636421	0.142272759303663	-0.913531915739432	0.360962855865563	0.852495710838491
AT3G45040	9916.62281669341	0.186371380271502	0.19679640893629	0.947026326744796	0.343625363886967	0.846487600405079
AT3G45050	2398.26168361295	0.358858034775559	0.199484851660466	1.79892373675749	0.0720307452184789	0.538188023142039
AT3G45060	1687.15425983399	0.388751001101169	0.190124205863839	2.04472123544111	0.0408823488317471	0.442737254961989
AT3G45070	3462.8837272513	0.0567813221695674	0.263808619655699	0.215236796446127	0.829582703743864	0.978804847003106
AT3G45080	962.765704845092	0.282517873426685	0.30282399287957	0.932944152608937	0.35084880401724	0.848185298271342
AT3G45090	4618.33289807484	-0.0465330203603889	0.221602504233771	-0.209984181005918	0.833680019523526	0.978928144662572
AT3G45093	10.1507306959579	0.332096149297669	0.82548571212778	0.402303933815711	0.687460359907819	0.955353074637708
AT3G06955	77.1056054775697	-0.128956478610265	0.375026750865946	-0.343859413528504	0.730952015975998	0.965113214443678
AT3G45100	3018.40744791611	-0.0903517030385138	0.109161270207517	-0.827690103520731	0.407846025202344	0.875691428110941
AT3G45110	21.9711069736565	-0.124697072048145	0.600985644676696	-0.207487604991342	0.835629071837107	0.978928144662572
AT3G45130	302.437474974345	-0.628195326929947	0.336715000103396	-1.86565887096519	0.0620891074104644	0.517865420673795
AT3G07045	13.3650338438379	1.15659286441108	0.791481314458111	1.46130154089985	0.143932707190907	0.678704119662404
AT3G45140	87956.971501974	0.44105179333834	0.528773194662484	0.83410391788083	0.404222427570036	0.874032690230967
AT3G45160	3068.38479772062	0.0178698214473181	0.3092221035878	0.0577895992556176	0.953916222925943	0.99500063246312
AT3G45180	9.07326683369001	0.144321478892141	0.889696370341097	0.16221430558024	0.871137094775138	0.984858340237375
AT3G45190	16582.5573292745	-0.175236028018361	0.118750457505353	-1.475666129627	0.140033542827459	0.671698036138623
AT3G45210	406.198469814182	0.248267254861679	0.244343570334511	1.01605806333188	0.30960173766177	0.827359675756794
AT3G45230	830.318889140294	0.0704102830039394	0.256421238966395	0.274588342556004	0.783632523488626	0.973609678234241
AT3G45240	5595.78213890652	-0.0106825023921594	0.181295073544464	-0.058923291092846	0.953013206669898	0.994728104009809
AT3G07095	13.44638923717	-1.52935674219021	1.13688062013167	-1.34522193017336	0.178553576218202	0.724548504915716
AT3G45260	5082.82722806456	0.0380988744914336	0.246766938183334	0.154392135234616	0.877300554483634	0.985284045031331
AT3G45280	69.4298535911938	0.0705737835772024	0.523583728338253	0.134789871719637	0.892778013952499	0.987265372333295
AT3G45290	3225.9261473838	0.515037754549671	0.24487420587702	2.1032748333172	0.0354417520573918	0.414995782703983
AT3G45300	10689.200724783	-0.703115779906008	0.514690842823528	-1.36609343202767	0.171909639544434	0.71599335304594
AT3G45310	7501.32483107644	0.182395888025238	0.140694294627304	1.29639861025211	0.19483819063685	0.739742534235838
AT3G45330	209.468801142324	1.10176214347571	0.351589866773285	3.13365727399121	0.00172642372082337	0.0927403105647309
AT3G45390	90.2990747977139	0.376419626130525	0.339088485461738	1.11009262263197	0.266959115933164	0.801650089314777
AT3G45400	675.285561835189	0.179294962315954	0.135952458527619	1.31880632581227	0.187233868909866	0.732955223021414
AT3G45410	662.782397916136	0.0821660915087305	0.352742199949227	0.232935247102721	0.815811687917871	0.977242625848025
AT3G45420	540.503908526255	0.28331076975167	0.13528435464354	2.09418724358899	0.0362433036760184	0.417073545119691
AT3G45430	449.481849038341	-0.470914608285106	0.232733937216587	-2.02340326433296	0.0430315879194138	0.453046558410162
AT3G45440	252.443471994746	0.159245107282696	0.236262149582343	0.674018701532193	0.500299424012489	0.907234995933976
AT3G45443	1072.98637937797	0.0291500411637664	0.123877655695197	0.235313148284712	0.813965690758995	0.976747167998975
AT3G45490	7.93094718018736	0.459526961065822	0.997676446612691	0.460597183211057	0.645087632883459	0.945258804910468
AT3G45530	128.9851084229	0.522478640974794	0.47382044269224	1.10269332831247	0.270160365054108	0.805044202232976
AT3G07155	6.8068689904033	-0.49980918486024	0.784885737419352	-0.636792288395476	0.524260149871007	NA
AT3G45570	6.59725039351887	0.727861791031401	0.856308418562429	0.849999574047557	0.395325323062111	NA
AT3G45577	8.89089118061732	-1.24299612703845	1.1473581318	-1.08335496353559	0.278650897597737	0.809609098023286
AT3G45580	35.4785498501482	-0.806083407911258	0.678908428326087	-1.18732272907369	0.235100346056351	0.775816820528017
AT3G45590	353.066913564531	-0.247962133679599	0.167185622774139	-1.48315464909675	0.138033327206849	0.670245654356103
AT3G07175	8.61710445196232	-0.00101486512825099	0.678109741916568	-0.00149660897863321	0.998805879248163	0.999658409544709
AT3G45600	6267.1092793517	-0.0456201298867332	0.277004921259511	-0.164690683758626	0.869187450134398	0.984858340237375
AT3G07205	27.229839945885	-0.993191029432016	0.749102031174187	-1.32584212577188	0.18489199621156	0.730839840815814
AT3G45610	211.573143290397	-0.491690389310285	0.262586455114615	-1.87248953528723	0.0611389083314191	0.514419807159037
AT3G45620	5636.12875198122	0.367169242813964	0.249761761493861	1.47007788789554	0.141540660335309	0.67440966379786
AT3G45630	5219.08005022331	0.0135779653644385	0.205915828114876	0.0659393961539644	0.947426075223391	0.994515271165759
AT3G45638	153.605863885689	-0.349295474340877	0.230076261517728	-1.51817259215142	0.128970894923166	0.658958774471725
AT3G45640	87026.8628301508	-0.145821269782087	0.203713705433598	-0.715814723764958	0.474105759641491	0.899495740825279
AT3G45650	53547.4493282199	-0.568458933917452	0.292701660729334	-1.94211038127015	0.0521237390289975	0.485438139890824
AT3G45660	39393.4934075947	-0.575640202403834	0.319780775298305	-1.80010884602695	0.0718434530873051	0.537697466954464
AT3G45670	1315.55796690663	-0.725366668042138	0.371838862025879	-1.95075540004115	0.051086149645087	0.482600681737543
AT3G07225	52.6154199850261	-1.10164621534642	0.672213307001803	-1.63883428648559	0.101247776433778	0.613636566928701
AT3G07235	201.934995247406	-0.952101547529612	0.515119117786925	-1.84831336025747	0.0645570240952718	0.524215936317238
AT3G45673	18.1768612846225	-0.533966016208769	0.610122014616051	-0.875179068148841	0.381476480568367	0.862434382845398
AT3G45680	261.137909744141	-0.940113743295765	0.216097280503565	-4.35041913116652	1.3587756063586e-05	0.00492431762355113
AT3G45690	32.2958283972063	-0.13326053517374	0.481039746164743	-0.277026038360044	0.781760112562167	0.973609678234241
AT3G45700	755.483221117471	-0.30703072994717	0.31364995879236	-0.978896127164574	0.327631305966406	0.838984729602294
AT3G45710	2824.26136665201	0.49355784526341	0.239745793981561	2.05867154983904	0.0395257134186345	0.435561512623077
AT3G45720	106.833903559047	0.866929856445186	0.660845794543622	1.31184894207261	0.189571107707819	0.734255104267397
AT3G45730	6516.57994384592	-0.167862446535596	0.240840620925007	-0.696985607705543	0.485811800809777	0.902492487664167
AT3G45740	7778.83258957544	-0.123496874576862	0.186398329047063	-0.662542820036124	0.507623401806596	0.910022529168005
AT3G45750	2169.59214494384	0.0552608075604806	0.218869515841573	0.252482888482655	0.800667838781775	0.975392069493207
AT3G45760	100.689050871858	-0.398661279417598	0.358294716811225	-1.11266301374921	0.265853186101516	0.801466728907052
AT3G45770	5882.81461202281	0.283887471102604	0.124925511993908	2.27245393332027	0.0230591073633667	0.343762393723516
AT3G45780	20690.3060221997	0.0689924724700497	0.336451257532557	0.205059338984261	0.837525764119058	0.978934889128059
AT3G45790	66.5972562694958	-0.0960502350999151	0.40194544836084	-0.238963360554559	0.811133993784493	0.976251873056214
AT3G45800	26.3684095723311	-0.62190898023925	0.818858571482514	-0.759482775045398	0.44756381416807	0.888513028568921
AT3G45820	9.24618335578094	-0.687251686066443	1.90997041076152	-0.359823210974472	0.718979344353616	0.96366243916059
AT3G45830	3956.06721135559	0.183614712251757	0.134806965143594	1.36205656774614	0.17318003362473	0.716812773464992
AT3G45840	404.592831673784	-0.153403532196036	0.306538476849661	-0.50043809760062	0.616766633295402	0.940665602590779
AT3G45850	7952.89606538982	0.191721642371378	0.191087945344315	1.00331625852128	0.315708293993985	0.832180332553652
AT3G45860	1753.32329991756	0.648785265779803	0.558895521849357	1.16083461115059	0.245709164679181	0.784658661356848
AT3G45870	338.15656690886	-0.0256031232865966	0.195682766176903	-0.130839949714583	0.895901919326955	0.98782705369665
AT3G45880	333.024392351383	-0.276141357993026	0.191711756700773	-1.44039866279058	0.149754641791289	0.685769120471907
AT3G45890	1187.44194073898	0.0674626213904181	0.1884767961863	0.357935951562624	0.720391245280104	0.963980817114897
AT3G45900	1237.38107113494	-0.103521451452704	0.269170408285902	-0.384594473485909	0.700537889294568	0.959162476956236
AT3G45930	2339.76334704113	-0.407517919378654	0.245783865520873	-1.65803364885253	0.0973106748315753	0.602341547258996
AT3G45960	2794.6151953616	-0.181531937659576	0.274603506591444	-0.661069262781335	0.508567896091526	0.910897990695466
AT3G45970	7944.46682952662	0.13188105586192	0.195172519888268	0.675715289926159	0.499221426398959	0.907127919751614
AT3G45980	7630.17808178902	-0.306604349246224	0.150968792841454	-2.03091210756528	0.0422639113484998	0.449006070564925
AT3G46000	18756.945211731	0.132127606327182	0.109325050166763	1.20857576672168	0.226825871111876	0.771711819328267
AT3G46010	18104.0267897682	-0.00163106236757861	0.122549727063815	-0.0133093920864407	0.989380955050941	0.998989114920964
AT3G46020	948.945567544361	0.0767559491183296	0.155425657463543	0.493843490006363	0.621416716359277	0.941344255777732
AT3G46030	11753.6290545083	-0.23479299518226	0.267205909727509	-0.878696864982127	0.37956565893581	0.861506296155407
AT3G46040	8968.93882702906	-0.074983816368312	0.160615702087947	-0.466852340048631	0.640605525840602	0.943963831273234
AT3G46050	41.3058317522055	-0.00864396320256761	0.534146476043856	-0.0161827580827434	0.987088590720578	0.998718017585249
AT3G46060	17339.7296607286	-0.0309658678962633	0.149637801107423	-0.206938806017561	0.836057649594422	0.978928144662572
AT3G46070	1403.27389779735	-0.572283293881239	0.501186890893002	-1.1418560706198	0.253513851140958	0.791656993588805
AT3G46080	16798.179432688	-0.480682526136912	0.295268807456868	-1.62794888588809	0.103535724424927	0.619757059591902
AT3G46086	307.384625002612	-0.670956856243088	1.2284436235915	-0.546184491789267	0.584939125264595	0.932954767535284
AT3G46090	12425.8742771198	-0.809768337048907	0.402160805693103	-2.01354365116042	0.0440574676164024	0.456355119872526
AT3G46100	4428.66578502611	-0.0123076587566375	0.155934417805145	-0.0789284298480988	0.937089550027315	0.993459322308633
AT3G46110	1588.99740968944	0.64557430076701	0.729382062946126	0.885097582684445	0.376104003112267	0.860993569333882
AT3G46120	163.764996609702	1.38846198054596	1.47458320457611	0.941596226131635	0.346399402617639	0.847552228863082
AT3G46130	2451.19619634725	-0.7373376632034	0.293686024095642	-2.51063245339614	0.0120515101513466	0.263149135257637
AT3G46150	37.9230464713008	0.630246252023668	0.530424741384559	1.18819165632913	0.234757910152902	0.775340821671921
AT3G46160	7.6367791703868	1.49707414758211	0.886242218936644	1.68923812880227	0.0911738048201689	0.588310705389112
AT3G46170	139.632936543042	-0.176200416966049	0.341069006708988	-0.516612220694649	0.605426883064807	0.938757881765306
AT3G46180	2322.4460580863	-0.00428204833568268	0.165523521889575	-0.0258697270744356	0.979361246256948	0.998545210924878
AT3G46190	165.769839166506	0.865003898095685	0.903430481662991	0.957465920901216	0.338332139465655	0.844144323109092
AT3G46200	992.047219984375	0.0953313176500433	0.228454125797054	0.417288667111796	0.676467276859369	0.951871831253462
AT3G07335	22.6810417253515	0.150959695060619	0.555918407602705	0.27155009259651	0.785967978110524	0.973711167222847
AT3G07345	92.5926867094372	-0.0847751076630934	0.280922541518482	-0.30177395948668	0.762824383261455	0.97064085770328
AT3G46210	2605.14362442681	-0.0700416147162639	0.14124767406399	-0.495878004224923	0.619980485799388	0.940665602590779
AT3G46220	4484.13849208343	0.10532530837989	0.13702820328934	0.768639636597232	0.442107268517761	0.88638476906892
AT3G46230	306.862614238163	-0.553257282839307	0.373390027672862	-1.4817141375935	0.138416373719861	0.670245654356103
AT3G46240	29.0076931488362	0.295341103837687	0.671285261211307	0.439963635287859	0.659963445393402	0.948662947848862
AT3G46260	88.0715246945394	-0.643412154548099	0.585161055717358	-1.09954712170537	0.271529492088341	0.806215696956049
AT3G46270	543.024894647309	0.284989909460409	0.438524879034298	0.649883103754575	0.515767732992737	0.914338213011207
AT3G46280	32344.1640221375	0.305086487048944	0.513857659422159	0.593717893379303	0.552700813173512	0.92368594271594
AT3G46290	6464.47684730435	-0.0810370878661275	0.166977306105228	-0.485317973779374	0.627450807674343	0.942494121569517
AT3G46300	20.1233477378373	-1.0970550826915	0.721267742325024	-1.52100949247379	0.128257455225051	0.658114953196399
AT3G46310	9.76178211499272	-1.32504648016884	0.857100116979642	-1.5459646474419	0.122113106008534	0.649485425463002
AT3G46320	1654.55092340687	-0.314733855069276	0.235202391665774	-1.33814053862393	0.180850628045901	0.725896907652681
AT3G46330	532.875641343333	0.637434261368395	0.307307704747837	2.0742540831882	0.0380557197748418	0.42741672873263
AT3G46340	58.1851465890159	1.23219206185263	0.598344217147141	2.05933645975159	0.0394620180710998	0.435232399051637
AT3G46350	14.6151568103995	1.02360739728496	0.882176666011825	1.16032019063995	0.245918467005575	0.784658661356848
AT3G46355	11.7848120549749	0.448209251889296	0.969489944935493	0.462314492512986	0.643855808249904	0.944950677642099
AT3G46360	5.82428409720973	0.948080758445661	1.0362861504486	0.914883170092784	0.360252966233773	NA
AT3G46370	239.874942151459	-0.115206194215633	0.416038351617033	-0.276912437922745	0.781847341839445	0.973609678234241
AT3G46400	172.847776844073	0.290139030854996	0.482600892250905	0.60119870376069	0.547707647737618	0.922131102057164
AT3G46420	10.5240371313818	1.0157894908485	0.878550072260997	1.15621126549373	0.247594752972133	0.785498488796203
AT3G46430	7519.33303887424	0.443622992731987	0.19822780183545	2.2379453771083	0.0252246174065451	0.359558808797811
AT3G46440	9241.42794572829	0.103612261234643	0.156215351517229	0.663265551229873	0.507160495340948	0.909810239609015
AT3G46450	4313.14361203804	0.383838047250652	0.211464558062801	1.81514127363442	0.0695022017953612	0.535081868090796
AT3G46460	3341.55197174762	0.0434265316370894	0.201391373464236	0.215632531275235	0.829274195996072	0.978718584535876
AT3G46480	52.5577988406671	-0.719105446332378	0.606812622205278	-1.18505354044714	0.235996278670305	0.776395714379738
AT3G46490	1369.07804883751	-0.226997494642532	0.270852149313153	-0.838086370066359	0.401982197298942	0.873229467455385
AT3G46500	915.115665973553	-0.316187485186566	0.280921243858359	-1.12553782278562	0.260361199041801	0.79668536381314
AT3G46510	13412.3309487989	0.10936113121911	0.200045203771172	0.546682095633774	0.584597156898709	0.932954767535284
AT3G46520	84.6698370567585	-0.0345915134091321	0.563533130932289	-0.0613832825621187	0.951053965834516	0.994519753683331
AT3G46530	3780.02336304083	0.452024174096189	0.256158288731807	1.76462833326252	0.0776262504129338	0.553296689577617
AT3G46540	3414.97963271904	0.829461091327833	0.39549450762691	2.09727587951817	0.0359691607955125	0.416911286884887
AT3G46550	1263.28763188318	0.298890324843987	0.17194155713908	1.73832510195439	0.0821535457201657	0.566584878027204
AT3G46560	3521.98443331594	0.13439530180974	0.228349825105576	0.588550053618841	0.556163147408561	0.924702899063765
